NAME,ESSROUND,EDITION,PRODDATE,IDNO,CNTRY,RESCLQ,RESRELQ,RESBAB,RESUNDQ,PREINTF,PREWHP,PRESD,PREPPIL,PREOREL,PRENREL,PREDK,PRENAP,PRENA,RESSWCD,INTLNGA,INTNUM,INTAGEA,INTGNDR,INTAGE,INTNUM1
ESS9INTe03,9,3,18.12.2020,5826,AT,2,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,2381,30,2,NA,2381
ESS9INTe03,9,3,18.12.2020,5846,AT,2,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,1795,61,2,NA,1795
ESS9INTe03,9,3,18.12.2020,5874,AT,1,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,1284,56,1,NA,1284
ESS9INTe03,9,3,18.12.2020,5882,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1265,64,2,NA,1265
ESS9INTe03,9,3,18.12.2020,5895,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,2155,49,1,NA,2155
ESS9INTe03,9,3,18.12.2020,5915,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1325,28,1,NA,1325
ESS9INTe03,9,3,18.12.2020,5925,AT,2,3,4,4,2,0,0,0,0,0,0,1,0,1,GER,2401,72,1,NA,2401
ESS9INTe03,9,3,18.12.2020,6014,AT,1,1,1,5,2,0,0,0,0,0,0,1,0,1,GER,1884,48,2,NA,1884
ESS9INTe03,9,3,18.12.2020,6146,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1840,41,1,NA,1840
ESS9INTe03,9,3,18.12.2020,6174,AT,4,2,2,5,1,1,0,0,0,0,0,0,0,1,GER,1555,67,2,NA,1555
ESS9INTe03,9,3,18.12.2020,6196,AT,3,1,5,5,2,0,0,0,0,0,0,1,0,2,GER,1325,28,1,NA,1325
ESS9INTe03,9,3,18.12.2020,6198,AT,4,3,5,5,1,1,0,0,0,0,0,0,0,1,GER,1308,49,2,NA,1308
ESS9INTe03,9,3,18.12.2020,6203,AT,2,2,4,4,2,0,0,0,0,0,0,1,0,1,GER,367,58,1,NA,367
ESS9INTe03,9,3,18.12.2020,6211,AT,1,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,1231,45,1,NA,1231
ESS9INTe03,9,3,18.12.2020,6252,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,303,54,2,NA,303
ESS9INTe03,9,3,18.12.2020,6256,AT,2,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,1796,52,2,NA,1796
ESS9INTe03,9,3,18.12.2020,6286,AT,2,2,4,5,2,0,0,0,0,0,0,1,0,1,GER,109,39,1,NA,109
ESS9INTe03,9,3,18.12.2020,6314,AT,2,2,5,5,2,0,0,0,0,0,0,1,0,2,GER,54,53,1,NA,54
ESS9INTe03,9,3,18.12.2020,6315,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1260,29,2,NA,1260
ESS9INTe03,9,3,18.12.2020,6334,AT,2,2,4,4,2,0,0,0,0,0,0,1,0,2,GER,2494,21,1,NA,2494
ESS9INTe03,9,3,18.12.2020,6364,AT,1,2,4,4,2,0,0,0,0,0,0,1,0,1,GER,2005,53,1,NA,2005
ESS9INTe03,9,3,18.12.2020,6430,AT,2,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1178,65,2,NA,1178
ESS9INTe03,9,3,18.12.2020,6460,AT,1,4,5,5,2,0,0,0,0,0,0,1,0,2,GER,746,45,2,NA,746
ESS9INTe03,9,3,18.12.2020,6473,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1884,48,2,NA,1884
ESS9INTe03,9,3,18.12.2020,6515,AT,1,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,1261,57,1,NA,1261
ESS9INTe03,9,3,18.12.2020,6522,AT,2,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,1840,41,1,NA,1840
ESS9INTe03,9,3,18.12.2020,6526,AT,2,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,2005,53,1,NA,2005
ESS9INTe03,9,3,18.12.2020,6560,AT,3,1,5,5,2,0,0,0,0,0,0,1,0,3,GER,1454,38,2,NA,1454
ESS9INTe03,9,3,18.12.2020,6568,AT,1,2,4,5,2,0,0,0,0,0,0,1,0,1,GER,1246,45,1,NA,1246
ESS9INTe03,9,3,18.12.2020,6630,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,504,47,2,NA,504
ESS9INTe03,9,3,18.12.2020,6671,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1840,41,1,NA,1840
ESS9INTe03,9,3,18.12.2020,6696,AT,2,1,5,5,2,0,0,0,0,0,0,1,0,2,GER,133,63,1,NA,133
ESS9INTe03,9,3,18.12.2020,6765,AT,3,3,5,5,2,0,0,0,0,0,0,1,0,1,GER,746,45,2,NA,746
ESS9INTe03,9,3,18.12.2020,6784,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1500,50,1,NA,1500
ESS9INTe03,9,3,18.12.2020,6836,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1884,48,2,NA,1884
ESS9INTe03,9,3,18.12.2020,6868,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1812,39,2,NA,1812
ESS9INTe03,9,3,18.12.2020,6871,AT,2,3,4,4,1,0,1,0,0,0,0,0,0,1,GER,1114,51,2,NA,1114
ESS9INTe03,9,3,18.12.2020,6896,AT,2,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1295,54,2,NA,1295
ESS9INTe03,9,3,18.12.2020,6897,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1696,40,2,NA,1696
ESS9INTe03,9,3,18.12.2020,6899,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,569,76,2,NA,569
ESS9INTe03,9,3,18.12.2020,6906,AT,2,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,2155,49,1,NA,2155
ESS9INTe03,9,3,18.12.2020,7016,AT,2,2,4,4,2,0,0,0,0,0,0,1,0,1,GER,493,34,1,NA,493
ESS9INTe03,9,3,18.12.2020,7043,AT,4,1,4,3,2,0,0,0,0,0,0,1,0,2,GER,1178,65,2,NA,1178
ESS9INTe03,9,3,18.12.2020,7044,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1446,39,2,NA,1446
ESS9INTe03,9,3,18.12.2020,7046,AT,2,1,5,5,2,0,0,0,0,0,0,1,0,2,GER,1325,28,1,NA,1325
ESS9INTe03,9,3,18.12.2020,7158,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,2023,47,2,NA,2023
ESS9INTe03,9,3,18.12.2020,7171,AT,2,3,4,5,2,0,0,0,0,0,0,1,0,1,GER,227,54,2,NA,227
ESS9INTe03,9,3,18.12.2020,7189,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,2,GER,569,76,2,NA,569
ESS9INTe03,9,3,18.12.2020,7196,AT,2,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,789,51,1,NA,789
ESS9INTe03,9,3,18.12.2020,7245,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1554,42,1,NA,1554
ESS9INTe03,9,3,18.12.2020,7253,AT,2,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,540,52,1,NA,540
ESS9INTe03,9,3,18.12.2020,7261,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,493,34,1,NA,493
ESS9INTe03,9,3,18.12.2020,7269,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,2189,70,1,NA,2189
ESS9INTe03,9,3,18.12.2020,7276,AT,2,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,1364,43,2,NA,1364
ESS9INTe03,9,3,18.12.2020,7291,AT,3,3,5,5,2,0,0,0,0,0,0,1,0,1,GER,1308,49,2,NA,1308
ESS9INTe03,9,3,18.12.2020,7334,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1174,50,2,NA,1174
ESS9INTe03,9,3,18.12.2020,7351,AT,1,1,5,4,2,0,0,0,0,0,0,1,0,1,GER,1295,54,2,NA,1295
ESS9INTe03,9,3,18.12.2020,7358,AT,2,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,15,58,2,NA,15
ESS9INTe03,9,3,18.12.2020,7375,AT,1,1,5,4,2,0,0,0,0,0,0,1,0,1,GER,1188,43,2,NA,1188
ESS9INTe03,9,3,18.12.2020,7416,AT,1,3,4,5,2,0,0,0,0,0,0,1,0,2,GER,287,71,2,NA,287
ESS9INTe03,9,3,18.12.2020,7430,AT,2,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,746,45,2,NA,746
ESS9INTe03,9,3,18.12.2020,7486,AT,1,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,493,34,1,NA,493
ESS9INTe03,9,3,18.12.2020,7488,AT,2,2,4,5,2,0,0,0,0,0,0,1,0,2,GER,493,34,1,NA,493
ESS9INTe03,9,3,18.12.2020,7490,AT,3,3,4,5,2,0,0,0,0,0,0,1,0,1,GER,1103,80,1,NA,1103
ESS9INTe03,9,3,18.12.2020,7493,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1328,62,1,NA,1328
ESS9INTe03,9,3,18.12.2020,7501,AT,2,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1125,40,1,NA,1125
ESS9INTe03,9,3,18.12.2020,7507,AT,3,3,2,4,2,0,0,0,0,0,0,1,0,2,GER,701,41,1,NA,701
ESS9INTe03,9,3,18.12.2020,7532,AT,2,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1078,68,1,NA,1078
ESS9INTe03,9,3,18.12.2020,7539,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,2,GER,317,74,1,NA,317
ESS9INTe03,9,3,18.12.2020,7578,AT,2,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,789,51,1,NA,789
ESS9INTe03,9,3,18.12.2020,7592,AT,3,3,5,5,2,0,0,0,0,0,0,1,0,2,GER,701,41,1,NA,701
ESS9INTe03,9,3,18.12.2020,7620,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,2032,38,2,NA,2032
ESS9INTe03,9,3,18.12.2020,7716,AT,2,2,4,4,2,0,0,0,0,0,0,1,0,1,GER,1389,65,2,NA,1389
ESS9INTe03,9,3,18.12.2020,7736,AT,2,3,5,5,2,0,0,0,0,0,0,1,0,1,GER,802,44,1,NA,802
ESS9INTe03,9,3,18.12.2020,7758,AT,2,2,4,5,2,0,0,0,0,0,0,1,0,2,GER,1103,80,1,NA,1103
ESS9INTe03,9,3,18.12.2020,7781,AT,1,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,2289,73,1,NA,2289
ESS9INTe03,9,3,18.12.2020,7843,AT,3,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,1608,61,2,NA,1608
ESS9INTe03,9,3,18.12.2020,7900,AT,2,3,4,5,2,0,0,0,0,0,0,1,0,1,GER,2370,49,2,NA,2370
ESS9INTe03,9,3,18.12.2020,7902,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1884,48,2,NA,1884
ESS9INTe03,9,3,18.12.2020,8014,AT,4,1,4,4,2,0,0,0,0,0,0,1,0,3,GER,805,70,2,NA,805
ESS9INTe03,9,3,18.12.2020,8028,AT,3,3,5,5,2,0,0,0,0,0,0,1,0,1,GER,2130,64,2,NA,2130
ESS9INTe03,9,3,18.12.2020,8035,AT,3,2,4,4,2,0,0,0,0,0,0,1,0,1,GER,1696,40,2,NA,1696
ESS9INTe03,9,3,18.12.2020,8043,AT,2,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1749,40,1,NA,1749
ESS9INTe03,9,3,18.12.2020,8105,AT,2,3,5,5,2,0,0,0,0,0,0,1,0,2,GER,746,45,2,NA,746
ESS9INTe03,9,3,18.12.2020,8163,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,303,54,2,NA,303
ESS9INTe03,9,3,18.12.2020,8178,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1178,65,2,NA,1178
ESS9INTe03,9,3,18.12.2020,8226,AT,2,2,4,4,1,1,0,0,0,0,0,0,0,2,GER,701,41,1,NA,701
ESS9INTe03,9,3,18.12.2020,8240,AT,3,2,2,4,2,0,0,0,0,0,0,1,0,1,GER,1280,36,2,NA,1280
ESS9INTe03,9,3,18.12.2020,8245,AT,2,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,930,62,2,NA,930
ESS9INTe03,9,3,18.12.2020,8267,AT,3,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,297,55,2,NA,297
ESS9INTe03,9,3,18.12.2020,8285,AT,3,3,4,5,2,0,0,0,0,0,0,1,0,1,GER,789,51,1,NA,789
ESS9INTe03,9,3,18.12.2020,8286,AT,3,3,5,5,2,0,0,0,0,0,0,1,0,1,GER,2370,49,2,NA,2370
ESS9INTe03,9,3,18.12.2020,8387,AT,2,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,1696,40,2,NA,1696
ESS9INTe03,9,3,18.12.2020,8388,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,109,39,1,NA,109
ESS9INTe03,9,3,18.12.2020,8402,AT,2,1,4,5,2,0,0,0,0,0,0,1,0,1,GER,1114,51,2,NA,1114
ESS9INTe03,9,3,18.12.2020,8403,AT,3,3,5,4,2,0,0,0,0,0,0,1,0,1,GER,1665,52,2,NA,1665
ESS9INTe03,9,3,18.12.2020,8416,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1178,65,2,NA,1178
ESS9INTe03,9,3,18.12.2020,8432,AT,3,3,5,5,2,0,0,0,0,0,0,1,0,1,GER,2032,38,2,NA,2032
ESS9INTe03,9,3,18.12.2020,8455,AT,2,3,4,5,2,0,0,0,0,0,0,1,0,1,GER,227,54,2,NA,227
ESS9INTe03,9,3,18.12.2020,8459,AT,1,3,5,5,2,0,0,0,0,0,0,1,0,1,GER,1174,50,2,NA,1174
ESS9INTe03,9,3,18.12.2020,8462,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1265,64,2,NA,1265
ESS9INTe03,9,3,18.12.2020,8468,AT,4,3,3,4,1,0,1,0,0,0,0,0,0,2,GER,2494,21,1,NA,2494
ESS9INTe03,9,3,18.12.2020,8546,AT,1,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,1228,45,1,NA,1228
ESS9INTe03,9,3,18.12.2020,8563,AT,2,1,4,5,2,0,0,0,0,0,0,1,0,2,GER,2381,30,2,NA,2381
ESS9INTe03,9,3,18.12.2020,8571,AT,2,2,4,4,2,0,0,0,0,0,0,1,0,1,GER,1598,36,2,NA,1598
ESS9INTe03,9,3,18.12.2020,8577,AT,2,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,2023,47,2,NA,2023
ESS9INTe03,9,3,18.12.2020,8587,AT,2,2,4,4,2,0,0,0,0,0,0,1,0,1,GER,1389,65,2,NA,1389
ESS9INTe03,9,3,18.12.2020,8614,AT,1,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,1174,50,2,NA,1174
ESS9INTe03,9,3,18.12.2020,8646,AT,2,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,1228,45,1,NA,1228
ESS9INTe03,9,3,18.12.2020,8648,AT,1,3,5,5,2,0,0,0,0,0,0,1,0,1,GER,2005,53,1,NA,2005
ESS9INTe03,9,3,18.12.2020,8657,AT,2,2,4,5,2,0,0,0,0,0,0,1,0,2,GER,1361,28,1,NA,1361
ESS9INTe03,9,3,18.12.2020,8671,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1884,48,2,NA,1884
ESS9INTe03,9,3,18.12.2020,8675,AT,2,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,227,54,2,NA,227
ESS9INTe03,9,3,18.12.2020,8713,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1639,58,2,NA,1639
ESS9INTe03,9,3,18.12.2020,8719,AT,3,3,5,5,2,0,0,0,0,0,0,1,0,1,GER,1362,53,2,NA,1362
ESS9INTe03,9,3,18.12.2020,8742,AT,3,2,4,4,2,0,0,0,0,0,0,1,0,1,GER,2159,73,1,NA,2159
ESS9INTe03,9,3,18.12.2020,8753,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,504,47,2,NA,504
ESS9INTe03,9,3,18.12.2020,8754,AT,2,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1500,50,1,NA,1500
ESS9INTe03,9,3,18.12.2020,8764,AT,2,3,5,5,2,0,0,0,0,0,0,1,0,2,GER,746,45,2,NA,746
ESS9INTe03,9,3,18.12.2020,8825,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1742,57,2,NA,1742
ESS9INTe03,9,3,18.12.2020,8894,AT,1,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,2381,30,2,NA,2381
ESS9INTe03,9,3,18.12.2020,8906,AT,1,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,930,62,2,NA,930
ESS9INTe03,9,3,18.12.2020,8924,AT,3,3,5,5,2,0,0,0,0,0,0,1,0,1,GER,1362,53,2,NA,1362
ESS9INTe03,9,3,18.12.2020,9007,AT,2,3,5,5,2,0,0,0,0,0,0,1,0,2,GER,746,45,2,NA,746
ESS9INTe03,9,3,18.12.2020,9023,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,2,GER,2211,46,1,NA,2211
ESS9INTe03,9,3,18.12.2020,9093,AT,2,2,5,5,2,0,0,0,0,0,0,1,0,2,GER,1361,28,1,NA,1361
ESS9INTe03,9,3,18.12.2020,9180,AT,2,2,4,4,2,0,0,0,0,0,0,1,0,1,GER,1179,72,2,NA,1179
ESS9INTe03,9,3,18.12.2020,9362,AT,2,2,5,5,2,0,0,0,0,0,0,1,0,2,GER,102,64,2,NA,102
ESS9INTe03,9,3,18.12.2020,9384,AT,2,1,5,4,2,0,0,0,0,0,0,1,0,1,GER,2211,46,1,NA,2211
ESS9INTe03,9,3,18.12.2020,9392,AT,2,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,15,58,2,NA,15
ESS9INTe03,9,3,18.12.2020,9441,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1044,68,1,NA,1044
ESS9INTe03,9,3,18.12.2020,9453,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1331,60,1,NA,1331
ESS9INTe03,9,3,18.12.2020,9524,AT,3,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,1608,61,2,NA,1608
ESS9INTe03,9,3,18.12.2020,9604,AT,3,1,5,5,2,0,0,0,0,0,0,1,0,3,GER,913,71,2,NA,913
ESS9INTe03,9,3,18.12.2020,9608,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,2,GER,133,63,1,NA,133
ESS9INTe03,9,3,18.12.2020,9657,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,2343,33,1,NA,2343
ESS9INTe03,9,3,18.12.2020,9670,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1364,43,2,NA,1364
ESS9INTe03,9,3,18.12.2020,9679,AT,3,3,5,5,2,0,0,0,0,0,0,1,0,1,GER,2130,64,2,NA,2130
ESS9INTe03,9,3,18.12.2020,9680,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,2129,53,2,NA,2129
ESS9INTe03,9,3,18.12.2020,9696,AT,3,2,5,4,2,0,0,0,0,0,0,1,0,1,GER,2159,73,1,NA,2159
ESS9INTe03,9,3,18.12.2020,9763,AT,2,2,4,4,2,0,0,0,0,0,0,1,0,1,GER,1361,28,1,NA,1361
ESS9INTe03,9,3,18.12.2020,9782,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,2,GER,569,76,2,NA,569
ESS9INTe03,9,3,18.12.2020,9804,AT,2,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1608,61,2,NA,1608
ESS9INTe03,9,3,18.12.2020,9811,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,303,54,2,NA,303
ESS9INTe03,9,3,18.12.2020,9829,AT,3,2,4,4,2,0,0,0,0,0,0,1,0,1,GER,337,62,2,NA,337
ESS9INTe03,9,3,18.12.2020,9858,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,2391,61,2,NA,2391
ESS9INTe03,9,3,18.12.2020,9868,AT,1,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,829,42,2,NA,829
ESS9INTe03,9,3,18.12.2020,9888,AT,3,3,5,4,2,0,0,0,0,0,0,1,0,2,GER,569,76,2,NA,569
ESS9INTe03,9,3,18.12.2020,9953,AT,2,3,4,5,2,0,0,0,0,0,0,1,0,1,GER,829,42,2,NA,829
ESS9INTe03,9,3,18.12.2020,9976,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1178,65,2,NA,1178
ESS9INTe03,9,3,18.12.2020,10008,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1362,53,2,NA,1362
ESS9INTe03,9,3,18.12.2020,10062,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,2190,45,2,NA,2190
ESS9INTe03,9,3,18.12.2020,10075,AT,5,1,5,2,1,1,0,0,0,0,0,0,0,2,GER,652,42,1,NA,652
ESS9INTe03,9,3,18.12.2020,10082,AT,1,2,5,5,2,0,0,0,0,0,0,1,0,2,GER,1577,57,2,NA,1577
ESS9INTe03,9,3,18.12.2020,10097,AT,1,2,4,4,2,0,0,0,0,0,0,1,0,1,GER,2005,53,1,NA,2005
ESS9INTe03,9,3,18.12.2020,10117,AT,3,2,4,4,2,0,0,0,0,0,0,1,0,2,GER,317,74,1,NA,317
ESS9INTe03,9,3,18.12.2020,10145,AT,2,2,4,5,2,0,0,0,0,0,0,1,0,2,GER,2494,21,1,NA,2494
ESS9INTe03,9,3,18.12.2020,10172,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,2401,72,1,NA,2401
ESS9INTe03,9,3,18.12.2020,10273,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,2,GER,1685,65,1,NA,1685
ESS9INTe03,9,3,18.12.2020,10365,AT,2,2,5,5,2,0,0,0,0,0,0,1,0,2,GER,746,45,2,NA,746
ESS9INTe03,9,3,18.12.2020,10376,AT,2,3,4,5,1,0,1,0,0,0,0,0,0,2,GER,805,70,2,NA,805
ESS9INTe03,9,3,18.12.2020,10394,AT,2,2,5,5,2,0,0,0,0,0,0,1,0,2,GER,1361,28,1,NA,1361
ESS9INTe03,9,3,18.12.2020,10399,AT,3,1,5,4,2,0,0,0,0,0,0,1,0,1,GER,2041,67,2,NA,2041
ESS9INTe03,9,3,18.12.2020,10452,AT,2,2,5,5,2,0,0,0,0,0,0,1,0,2,GER,54,53,1,NA,54
ESS9INTe03,9,3,18.12.2020,10459,AT,3,1,5,4,2,0,0,0,0,0,0,1,0,1,GER,1295,54,2,NA,1295
ESS9INTe03,9,3,18.12.2020,10463,AT,2,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,2401,72,1,NA,2401
ESS9INTe03,9,3,18.12.2020,10467,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1231,45,1,NA,1231
ESS9INTe03,9,3,18.12.2020,10474,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1554,42,1,NA,1554
ESS9INTe03,9,3,18.12.2020,10490,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1840,41,1,NA,1840
ESS9INTe03,9,3,18.12.2020,10497,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,2343,33,1,NA,2343
ESS9INTe03,9,3,18.12.2020,10528,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1812,39,2,NA,1812
ESS9INTe03,9,3,18.12.2020,10547,AT,1,3,4,5,2,0,0,0,0,0,0,1,0,1,GER,2005,53,1,NA,2005
ESS9INTe03,9,3,18.12.2020,10571,AT,2,2,4,4,2,0,0,0,0,0,0,1,0,1,GER,367,58,1,NA,367
ESS9INTe03,9,3,18.12.2020,10600,AT,3,2,3,4,2,0,0,0,0,0,0,1,0,1,GER,1174,50,2,NA,1174
ESS9INTe03,9,3,18.12.2020,10614,AT,2,3,5,5,2,0,0,0,0,0,0,1,0,1,GER,1446,39,2,NA,1446
ESS9INTe03,9,3,18.12.2020,10646,AT,2,3,5,5,2,0,0,0,0,0,0,1,0,1,GER,1364,43,2,NA,1364
ESS9INTe03,9,3,18.12.2020,10686,AT,1,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,2050,54,1,NA,2050
ESS9INTe03,9,3,18.12.2020,10714,AT,2,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,2189,70,1,NA,2189
ESS9INTe03,9,3,18.12.2020,10728,AT,2,2,4,4,2,0,0,0,0,0,0,1,0,1,GER,367,58,1,NA,367
ESS9INTe03,9,3,18.12.2020,10800,AT,3,3,4,5,2,0,0,0,0,0,0,1,0,2,GER,1078,68,1,NA,1078
ESS9INTe03,9,3,18.12.2020,10814,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,2,GER,957,53,2,NA,957
ESS9INTe03,9,3,18.12.2020,10846,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1749,40,1,NA,1749
ESS9INTe03,9,3,18.12.2020,10945,AT,4,2,4,5,2,0,0,0,0,0,0,1,0,1,GER,227,54,2,NA,227
ESS9INTe03,9,3,18.12.2020,10971,AT,2,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,2327,71,2,NA,2327
ESS9INTe03,9,3,18.12.2020,11002,AT,2,2,5,5,2,0,0,0,0,0,0,1,0,1,GER,2041,67,2,NA,2041
ESS9INTe03,9,3,18.12.2020,11012,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,2050,54,1,NA,2050
ESS9INTe03,9,3,18.12.2020,11049,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1884,48,2,NA,1884
ESS9INTe03,9,3,18.12.2020,11068,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,2,GER,746,45,2,NA,746
ESS9INTe03,9,3,18.12.2020,11088,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,2343,33,1,NA,2343
ESS9INTe03,9,3,18.12.2020,11103,AT,4,1,4,3,1,1,1,0,0,0,0,0,0,2,GER,1308,49,2,NA,1308
ESS9INTe03,9,3,18.12.2020,11112,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1593,62,2,NA,1593
ESS9INTe03,9,3,18.12.2020,11121,AT,1,1,5,4,2,0,0,0,0,0,0,1,0,1,GER,2343,33,1,NA,2343
ESS9INTe03,9,3,18.12.2020,11154,AT,2,2,4,4,2,0,0,0,0,0,0,1,0,1,GER,1179,72,2,NA,1179
ESS9INTe03,9,3,18.12.2020,11170,AT,1,3,5,5,2,0,0,0,0,0,0,1,0,1,GER,1231,45,1,NA,1231
ESS9INTe03,9,3,18.12.2020,11191,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,2203,58,2,NA,2203
ESS9INTe03,9,3,18.12.2020,11200,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1044,68,1,NA,1044
ESS9INTe03,9,3,18.12.2020,11203,AT,3,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,913,71,2,NA,913
ESS9INTe03,9,3,18.12.2020,11205,AT,2,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1228,45,1,NA,1228
ESS9INTe03,9,3,18.12.2020,11212,AT,1,1,5,5,2,0,0,0,0,0,0,1,0,1,GER,1840,41,1,NA,1840
